Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-05-03,S005,P0011,Toys,East,157,23,158,37.61,90.22,10,Rainy,0,88.2,Spring
2022-07-04,S005,P0018,Toys,North,457,414,34,406.79,18.07,5,Rainy,1,16.6,Winter
2023-06-06,S005,P0007,Toys,West,148,85,150,91.98,80.29,0,Snowy,1,76.42,Spring
2023-05-07,S005,P0011,Toys,South,355,28,159,31.6,28.02,10,Snowy,0,26.75,Summer
2023-11-06,S005,P0011,Toys,South,217,7,94,22.76,40.4,5,Rainy,1,45.06,Spring
2023-01-03,S005,P0012,Toys,South,159,28,101,30.47,97.43,20,Sunny,1,94.98,Summer
2024-01-01,S005,P0014,Toys,West,328,190,43,183.97,66.5,0,Snowy,1,65.12,Winter
2023-07-14,S005,P0005,Toys,South,472,270,68,268.78,44.93,0,Sunny,1,42.68,Autumn
2022-12-09,S005,P0005,Toys,North,244,242,89,239.5,23.5,15,Cloudy,1,19.73,Summer
2022-11-11,S005,P0008,Toys,East,101,47,185,66.39,42.79,10,Cloudy,1,45.61,Spring
2023-08-25,S005,P0020,Toys,East,101,54,180,52.94,60.98,20,Snowy,1,62.44,Spring
2023-08-18,S005,P0011,Toys,North,174,61,145,64.54,77.06,20,Rainy,1,75.32,Spring
2022-07-09,S005,P0020,Toys,West,173,100,167,107.44,72.61,0,Cloudy,0,70.37,Autumn
2023-11-18,S005,P0002,Toys,North,93,12,166,14.99,13.39,15,Cloudy,1,10.22,Autumn
2023-03-03,S005,P0006,Toys,West,210,0,125,6.07,49.56,10,Cloudy,0,50.37,Summer
2023-10-20,S005,P0003,Toys,North,148,108,168,99.64,61.28,10,Cloudy,1,64.69,Spring
2022-09-29,S005,P0017,Toys,West,431,404,39,407.99,23.89,10,Cloudy,1,23.51,Winter
2023-02-22,S005,P0014,Toys,South,303,35,138,38.89,98.17,0,Sunny,1,101.31,Winter
2023-01-06,S005,P0008,Toys,North,119,19,116,26.37,91.26,20,Cloudy,1,90.54,Spring
2022-11-24,S005,P0002,Toys,North,242,127,26,123.12,91.04,10,Cloudy,0,87.87,Autumn
2023-06-05,S005,P0006,Toys,South,138,1,85,18.45,97.41,20,Snowy,0,99.2,Spring
2023-11-16,S005,P0013,Toys,South,280,45,116,38.28,26.26,20,Sunny,1,21.86,Summer
2023-05-11,S005,P0004,Toys,East,67,65,26,64.01,57.92,0,Snowy,0,54.86,Autumn
2023-08-01,S005,P0015,Toys,West,338,284,113,275.53,61.9,15,Sunny,0,66.07,Spring
2023-04-03,S005,P0001,Toys,West,137,34,184,50.81,87.03,0,Snowy,0,82.76,Winter
2023-02-13,S005,P0013,Toys,East,390,386,27,379.0,77.75,15,Cloudy,1,80.35,Autumn
2023-02-14,S005,P0003,Toys,South,462,299,118,311.92,39.31,0,Rainy,0,40.07,Winter
2023-02-21,S005,P0019,Toys,North,495,180,153,176.67,24.09,15,Snowy,0,25.14,Winter
2022-10-17,S005,P0018,Toys,West,66,62,62,52.5,44.91,15,Sunny,0,41.51,Summer
2022-08-29,S005,P0019,Toys,South,198,78,91,95.68,27.7,10,Snowy,1,24.65,Spring
2023-12-11,S005,P0004,Toys,South,428,400,115,393.7,81.5,0,Cloudy,1,82.94,Autumn
2023-07-26,S005,P0008,Toys,West,288,199,197,204.23,54.11,20,Sunny,0,55.76,Summer
2022-04-10,S005,P0006,Toys,North,144,68,56,60.56,80.94,10,Sunny,0,78.23,Spring
2022-05-21,S005,P0003,Toys,West,170,104,125,111.83,56.66,0,Snowy,0,54.41,Autumn
2022-08-25,S005,P0018,Toys,East,247,125,61,123.16,19.22,0,Rainy,1,22.29,Autumn
2022-06-20,S005,P0012,Toys,East,182,77,106,96.94,59.81,0,Rainy,1,61.75,Spring
2022-04-17,S005,P0016,Toys,South,435,151,100,157.73,28.54,10,Rainy,0,27.2,Summer
2022-03-13,S005,P0017,Toys,West,159,107,179,110.05,25.92,0,Sunny,1,23.22,Winter
2022-02-06,S005,P0009,Toys,South,261,214,185,220.81,91.73,20,Rainy,0,95.21,Summer
2023-05-16,S005,P0015,Toys,South,274,86,193,90.33,10.47,20,Snowy,0,13.53,Summer
2023-06-02,S005,P0019,Toys,East,105,89,49,93.8,43.4,15,Cloudy,1,47.85,Winter
2022-10-18,S005,P0006,Toys,West,60,40,149,46.69,87.19,5,Snowy,0,86.32,Spring
2022-12-26,S005,P0008,Toys,West,169,40,146,42.92,68.86,20,Cloudy,1,64.69,Autumn
2022-01-02,S005,P0003,Toys,West,397,333,35,336.02,80.88,20,Rainy,1,84.97,Winter
2022-05-19,S005,P0007,Toys,East,260,46,59,58.21,37.37,0,Snowy,0,39.21,Autumn
2023-07-18,S005,P0012,Toys,South,478,320,196,337.72,85.82,0,Sunny,0,81.71,Summer
2022-03-26,S005,P0001,Toys,East,275,133,99,152.24,65.38,20,Sunny,0,65.38,Summer
2023-03-09,S005,P0013,Toys,North,455,50,66,50.57,27.47,20,Snowy,1,24.55,Autumn
2023-01-17,S005,P0011,Toys,South,147,123,38,128.2,79.3,15,Cloudy,0,82.62,Winter
2022-08-20,S005,P0012,Toys,North,357,156,143,174.61,38.52,15,Sunny,0,37.0,Spring
2022-03-09,S005,P0014,Toys,North,164,20,99,32.19,57.51,20,Cloudy,0,57.07,Winter
2022-04-05,S005,P0013,Toys,North,483,410,188,417.51,73.52,15,Rainy,0,78.11,Summer
2023-07-10,S005,P0017,Toys,North,234,222,88,221.66,92.4,0,Sunny,0,92.58,Spring
2022-12-29,S005,P0011,Toys,North,309,198,141,197.36,12.64,20,Rainy,0,15.48,Summer
2022-03-10,S005,P0016,Toys,South,80,55,192,54.52,76.67,15,Snowy,0,74.25,Winter
2022-06-18,S005,P0013,Toys,West,275,175,174,180.73,97.16,20,Snowy,0,100.87,Winter
2023-12-28,S005,P0007,Toys,West,252,142,196,148.43,42.46,20,Rainy,0,39.32,Spring
2022-03-05,S005,P0004,Toys,West,75,47,106,50.69,30.14,0,Rainy,1,25.63,Winter
2023-11-20,S005,P0005,Toys,South,403,347,35,354.28,79.57,20,Sunny,0,77.99,Spring
2022-04-27,S005,P0009,Toys,East,308,228,59,229.17,41.53,20,Cloudy,0,45.53,Spring
2023-09-21,S005,P0019,Toys,West,490,285,104,304.79,45.39,0,Sunny,1,46.25,Winter
2023-02-23,S005,P0007,Toys,West,414,243,189,242.96,95.63,20,Sunny,1,100.12,Autumn
2023-03-27,S005,P0002,Toys,East,54,39,47,52.52,99.59,5,Rainy,0,99.46,Summer
2023-09-14,S005,P0013,Toys,South,490,188,190,205.55,57.04,20,Sunny,0,57.68,Summer
2023-11-13,S005,P0008,Toys,East,117,5,135,23.81,10.1,0,Snowy,1,8.38,Summer
2023-12-23,S005,P0016,Toys,North,181,10,120,13.34,86.95,15,Sunny,0,86.42,Winter
2023-07-10,S005,P0003,Toys,South,410,337,152,337.31,46.63,20,Rainy,0,42.19,Winter
2023-03-30,S005,P0007,Toys,East,390,81,60,85.25,99.63,5,Snowy,0,98.86,Spring
2022-03-06,S005,P0010,Toys,West,428,54,57,45.91,49.21,20,Sunny,1,45.92,Summer
2022-04-12,S005,P0019,Toys,North,53,51,162,69.56,38.08,0,Snowy,0,36.75,Autumn
2022-05-12,S005,P0015,Toys,North,459,355,80,346.77,36.12,0,Snowy,0,39.17,Autumn
2022-10-24,S005,P0020,Toys,South,465,381,175,383.56,97.31,15,Cloudy,0,96.01,Spring
2022-07-01,S005,P0003,Toys,East,323,104,75,102.75,97.65,5,Rainy,1,102.48,Summer
2022-03-17,S005,P0020,Toys,North,236,236,144,227.98,88.49,10,Rainy,1,89.36,Autumn
2023-05-23,S005,P0012,Toys,North,56,15,170,26.88,13.52,20,Cloudy,1,11.88,Winter
2022-08-12,S005,P0012,Toys,North,206,95,23,109.03,18.17,10,Rainy,1,21.47,Winter
2022-10-10,S005,P0001,Toys,East,348,346,167,338.72,96.79,0,Snowy,1,96.45,Spring
2022-12-24,S005,P0020,Toys,West,167,56,29,70.34,57.13,5,Cloudy,0,56.53,Winter
2023-12-12,S005,P0012,Toys,East,438,116,81,118.4,58.44,10,Rainy,0,56.28,Autumn
2022-01-04,S005,P0004,Toys,West,101,83,94,97.81,82.18,20,Cloudy,1,78.43,Summer
2023-04-17,S005,P0006,Toys,North,182,90,121,95.27,87.93,15,Cloudy,1,87.11,Autumn
2022-06-25,S005,P0013,Toys,North,133,97,33,89.51,72.6,0,Rainy,1,69.66,Summer
2022-12-17,S005,P0016,Toys,East,159,30,88,38.47,85.06,10,Sunny,1,86.97,Spring
2023-10-04,S005,P0016,Toys,East,109,87,178,106.21,37.05,0,Cloudy,1,40.19,Winter
2022-09-05,S005,P0002,Toys,East,207,164,113,172.58,75.68,10,Cloudy,0,77.49,Summer
2023-04-01,S005,P0011,Toys,West,254,122,200,115.76,14.55,5,Snowy,1,11.55,Spring
2023-01-14,S005,P0007,Toys,North,473,180,185,170.47,63.96,20,Cloudy,0,62.88,Winter
2023-09-13,S005,P0008,Toys,West,340,335,52,334.75,55.93,10,Rainy,1,52.8,Autumn
2023-01-16,S005,P0008,Toys,West,122,7,46,19.55,48.03,5,Snowy,1,51.01,Summer
2023-08-16,S005,P0011,Toys,North,497,56,129,75.6,83.2,5,Snowy,0,80.71,Autumn
2022-03-31,S005,P0013,Toys,West,496,164,111,170.2,68.88,20,Sunny,1,72.27,Autumn
2023-04-27,S005,P0006,Toys,South,421,38,132,46.84,14.2,5,Sunny,0,11.12,Winter
2022-02-16,S005,P0001,Toys,North,99,58,40,74.71,69.91,0,Cloudy,1,73.18,Autumn
2022-09-06,S005,P0002,Toys,South,301,96,21,99.52,57.05,5,Cloudy,0,55.64,Autumn
2023-04-26,S005,P0005,Toys,West,80,24,187,31.36,13.58,15,Rainy,1,8.62,Winter
2022-10-25,S005,P0005,Toys,North,305,142,70,133.37,10.97,0,Snowy,0,11.33,Spring
2023-03-06,S005,P0013,Toys,North,212,177,169,177.65,65.32,15,Snowy,1,65.5,Summer
2023-04-28,S005,P0013,Toys,South,288,65,164,55.2,32.28,10,Snowy,0,36.82,Spring
2022-10-08,S005,P0002,Toys,South,88,3,172,4.8,76.9,20,Rainy,1,74.28,Spring
2022-02-17,S005,P0002,Toys,South,149,26,134,44.89,72.88,5,Rainy,0,72.84,Winter
2022-05-31,S005,P0001,Toys,East,102,31,176,32.89,40.93,0,Sunny,1,44.85,Winter
2023-01-23,S005,P0013,Toys,East,249,133,125,133.77,35.93,15,Sunny,0,40.59,Winter
2022-10-20,S005,P0006,Toys,West,268,109,155,124.9,37.22,20,Sunny,1,41.4,Autumn
2023-05-21,S005,P0010,Toys,North,205,5,198,7.63,10.38,0,Sunny,0,11.87,Summer
2023-08-07,S005,P0001,Toys,West,347,39,27,45.25,38.62,20,Snowy,0,40.15,Winter
2023-06-26,S005,P0018,Toys,North,262,242,85,242.98,52.47,15,Cloudy,0,54.77,Spring
2022-05-28,S005,P0015,Toys,East,131,8,51,9.67,97.43,15,Snowy,0,99.41,Autumn
2023-01-08,S005,P0002,Toys,West,335,268,165,264.46,13.27,15,Rainy,0,8.88,Summer
2022-12-29,S005,P0019,Toys,West,406,316,71,308.86,98.84,10,Snowy,0,98.33,Spring
2022-04-10,S005,P0015,Toys,North,261,186,102,176.29,55.7,5,Sunny,0,52.8,Summer
2022-09-08,S005,P0010,Toys,South,193,149,115,155.94,40.5,10,Rainy,0,41.1,Autumn
2022-08-22,S005,P0002,Toys,East,168,116,173,134.33,32.49,15,Cloudy,1,33.89,Autumn
2022-04-03,S005,P0020,Toys,North,208,186,108,179.97,97.31,0,Cloudy,1,98.8,Winter
2023-04-12,S005,P0016,Toys,North,397,347,195,337.45,76.03,5,Snowy,1,75.59,Summer
2023-07-26,S005,P0007,Toys,South,309,83,174,73.11,96.88,20,Rainy,1,98.28,Autumn
2022-05-24,S005,P0006,Toys,East,306,64,30,66.46,96.16,20,Sunny,1,91.79,Summer
2023-07-13,S005,P0020,Toys,North,104,25,175,21.86,95.44,0,Cloudy,0,91.45,Spring
2022-06-26,S005,P0015,Toys,South,368,258,192,255.67,84.97,15,Cloudy,0,86.76,Summer
2022-07-23,S005,P0015,Toys,North,177,76,199,84.09,82.91,15,Cloudy,0,80.5,Spring
2023-02-11,S005,P0017,Toys,East,440,388,80,404.6,77.23,5,Cloudy,0,80.72,Autumn
2022-06-15,S005,P0017,Toys,North,427,364,157,367.76,92.38,10,Sunny,0,96.31,Spring
2023-07-21,S005,P0010,Toys,East,232,45,49,46.32,74.74,5,Snowy,0,73.48,Winter
2022-02-04,S005,P0006,Toys,East,189,157,169,167.06,27.44,10,Snowy,1,23.41,Winter
2023-08-22,S005,P0014,Toys,South,487,247,179,251.12,88.94,0,Sunny,0,91.15,Autumn
2022-06-02,S005,P0009,Toys,South,286,157,133,160.24,80.54,20,Cloudy,0,79.49,Winter
2022-03-24,S005,P0018,Toys,West,128,38,179,43.03,67.08,20,Snowy,0,64.32,Autumn
2022-04-07,S005,P0020,Toys,North,471,412,39,424.94,51.0,15,Rainy,0,55.21,Winter
2023-07-20,S005,P0020,Toys,West,168,68,182,62.93,86.12,15,Snowy,0,85.34,Summer
2022-10-05,S005,P0011,Toys,East,371,311,155,323.52,90.0,0,Sunny,0,88.41,Summer
2023-10-06,S005,P0002,Toys,South,117,95,41,96.06,86.63,10,Snowy,0,81.8,Winter
2023-10-22,S005,P0018,Toys,West,89,60,154,62.61,37.43,10,Rainy,1,35.56,Autumn
2022-06-23,S005,P0003,Toys,West,340,264,169,275.13,42.48,15,Rainy,1,46.05,Autumn
2022-09-18,S005,P0017,Toys,North,285,228,142,243.44,94.35,0,Rainy,0,94.66,Winter
2023-04-04,S005,P0007,Toys,South,459,313,113,305.59,29.51,15,Sunny,0,25.32,Winter
2023-03-27,S005,P0004,Toys,West,161,33,73,41.84,57.73,10,Cloudy,1,54.62,Autumn
2023-05-17,S005,P0001,Toys,West,187,92,141,84.93,70.48,20,Sunny,1,65.86,Autumn
2023-01-18,S005,P0005,Toys,East,271,153,114,156.31,24.78,10,Rainy,0,24.86,Spring
2023-11-07,S005,P0004,Toys,West,345,78,101,68.34,36.89,0,Snowy,1,33.72,Spring
2023-01-26,S005,P0011,Toys,North,244,154,168,165.98,92.34,10,Sunny,1,93.52,Winter
2023-09-11,S005,P0009,Toys,North,80,26,23,43.48,38.54,15,Rainy,1,42.81,Autumn
2022-10-05,S005,P0019,Toys,West,259,33,115,28.54,97.43,10,Rainy,1,93.54,Spring
2022-04-25,S005,P0004,Toys,East,481,471,30,484.7,33.81,20,Sunny,1,37.23,Spring
2023-01-18,S005,P0002,Toys,North,147,1,122,9.44,13.49,10,Snowy,1,8.77,Summer
2022-10-31,S005,P0015,Toys,East,199,115,187,128.67,23.05,0,Snowy,1,18.94,Autumn
2023-06-08,S005,P0003,Toys,West,463,370,186,388.29,57.19,5,Snowy,1,59.51,Winter
2023-12-26,S005,P0012,Toys,South,97,71,23,79.88,52.98,5,Rainy,0,51.39,Winter
2023-07-28,S005,P0015,Toys,East,441,321,20,312.15,92.02,0,Snowy,0,87.87,Winter
2023-01-06,S005,P0018,Toys,South,500,84,28,91.01,96.95,15,Rainy,1,93.54,Winter
2022-10-03,S005,P0011,Toys,South,419,236,27,247.04,64.35,5,Rainy,1,65.3,Winter
2023-04-25,S005,P0019,Toys,North,370,336,183,344.99,85.43,0,Sunny,1,90.36,Summer
2022-03-25,S005,P0019,Toys,South,176,110,151,100.05,43.81,10,Sunny,1,44.4,Autumn
2023-12-22,S005,P0012,Toys,East,162,72,108,91.75,73.11,20,Cloudy,0,71.47,Summer
2023-02-02,S005,P0004,Toys,South,483,252,27,265.55,85.26,0,Snowy,1,87.8,Winter
2023-08-16,S005,P0016,Toys,North,185,84,150,78.07,35.26,10,Rainy,1,32.31,Winter
2023-09-09,S005,P0003,Toys,South,156,131,168,121.26,51.91,0,Rainy,1,49.33,Winter
2023-11-18,S005,P0008,Toys,South,182,52,46,65.87,73.14,10,Cloudy,0,69.68,Winter
2023-01-25,S005,P0017,Toys,West,275,261,41,279.39,64.43,20,Cloudy,0,68.63,Winter
2023-03-23,S005,P0020,Toys,North,473,446,160,441.21,29.12,0,Snowy,1,29.0,Winter
2023-04-14,S005,P0002,Toys,North,212,204,197,204.44,34.53,0,Cloudy,1,34.19,Spring
2023-09-11,S005,P0015,Toys,North,246,183,69,187.01,89.6,0,Snowy,1,94.34,Autumn
2022-07-20,S005,P0007,Toys,North,139,45,55,48.41,54.33,15,Cloudy,1,50.07,Spring
2022-09-26,S005,P0006,Toys,North,447,202,96,201.01,60.2,5,Snowy,1,56.22,Spring
2022-03-11,S005,P0008,Toys,South,418,174,22,166.13,50.66,0,Snowy,1,45.83,Summer
2023-07-06,S005,P0020,Toys,South,393,257,143,253.23,11.32,0,Sunny,0,11.64,Winter
2022-08-04,S005,P0010,Toys,East,480,94,25,102.8,42.0,0,Rainy,0,40.12,Winter
2022-01-26,S005,P0009,Toys,East,196,131,108,149.56,50.12,10,Snowy,0,50.48,Autumn
2023-01-06,S005,P0003,Toys,West,368,90,28,103.77,40.72,20,Sunny,1,41.29,Spring
2023-06-11,S005,P0020,Toys,East,282,38,75,30.62,54.56,15,Rainy,0,52.84,Autumn
2022-02-13,S005,P0010,Toys,West,193,3,36,18.72,12.91,20,Rainy,0,9.16,Autumn
2022-01-28,S005,P0008,Toys,North,224,127,67,136.02,21.38,20,Snowy,0,24.73,Summer
2023-12-26,S005,P0014,Toys,West,178,16,193,26.25,70.36,0,Rainy,1,72.23,Spring
2023-01-10,S005,P0007,Toys,South,328,207,82,201.0,81.8,5,Rainy,1,78.24,Autumn
2023-12-30,S005,P0018,Toys,East,61,29,43,33.61,67.63,15,Sunny,0,67.29,Winter
2023-06-26,S005,P0020,Toys,North,300,266,74,282.81,25.73,5,Rainy,0,26.28,Summer
2023-10-23,S005,P0017,Toys,West,371,229,38,222.29,24.09,10,Sunny,1,28.64,Summer
2023-03-04,S005,P0020,Toys,North,292,58,29,56.02,43.45,20,Snowy,0,41.8,Spring
2023-08-14,S005,P0003,Toys,North,89,83,46,85.52,46.77,0,Rainy,0,44.85,Autumn
2023-04-21,S005,P0017,Toys,West,470,388,101,392.84,90.24,0,Sunny,0,87.52,Spring
2023-07-09,S005,P0001,Toys,North,494,89,26,79.64,61.47,15,Rainy,0,56.88,Summer
2023-09-01,S005,P0016,Toys,North,272,161,176,169.74,82.43,0,Sunny,1,79.93,Autumn
2023-03-03,S005,P0016,Toys,North,252,57,154,67.53,55.04,10,Rainy,1,53.13,Summer
2022-03-14,S005,P0019,Toys,South,177,42,92,56.05,99.17,20,Sunny,1,95.71,Winter
2022-06-23,S005,P0018,Toys,North,486,75,64,89.15,70.41,20,Sunny,1,66.21,Spring
2022-01-17,S005,P0014,Toys,North,205,146,179,143.32,37.6,10,Rainy,0,33.91,Spring
2023-04-17,S005,P0014,Toys,South,352,351,42,358.74,17.51,20,Sunny,0,13.94,Winter
2023-10-30,S005,P0002,Toys,North,164,99,120,117.22,57.07,0,Snowy,0,61.16,Autumn
2023-09-19,S005,P0004,Toys,South,480,111,53,105.76,46.75,0,Rainy,0,42.42,Summer
2023-12-06,S005,P0013,Toys,North,262,216,102,218.63,27.95,20,Rainy,0,29.15,Winter
2022-04-29,S005,P0003,Toys,North,341,211,149,205.99,51.28,0,Snowy,0,51.97,Summer
2023-06-30,S005,P0016,Toys,North,237,133,134,126.15,66.19,5,Snowy,1,70.59,Summer
2023-01-12,S005,P0004,Toys,West,195,178,182,169.84,94.37,10,Snowy,0,93.5,Winter
2023-05-06,S005,P0013,Toys,North,477,91,177,93.48,34.72,20,Rainy,1,33.02,Autumn
2023-01-09,S005,P0001,Toys,North,290,68,140,70.08,74.44,10,Sunny,0,77.57,Spring
2023-12-25,S005,P0008,Toys,South,194,2,146,10.53,84.04,0,Rainy,1,83.0,Spring
2023-01-03,S005,P0020,Toys,East,210,140,189,146.88,53.36,0,Cloudy,0,55.79,Winter
2022-10-19,S005,P0015,Toys,North,250,246,33,244.56,75.69,0,Rainy,1,79.58,Winter
2023-08-22,S005,P0017,Toys,East,218,196,54,212.23,40.38,0,Sunny,0,35.67,Winter
2023-11-09,S005,P0013,Toys,East,238,105,59,100.5,72.19,0,Snowy,0,73.57,Spring
2023-12-22,S005,P0018,Toys,South,431,293,71,303.41,92.99,0,Sunny,0,89.22,Spring
2023-06-30,S005,P0010,Toys,East,406,99,127,105.34,83.72,10,Snowy,1,82.52,Spring
2023-05-11,S005,P0008,Toys,East,122,106,154,116.1,99.46,0,Cloudy,1,97.92,Spring
2022-04-11,S005,P0017,Toys,North,458,322,37,325.2,88.51,10,Snowy,0,90.52,Summer
2022-07-06,S005,P0006,Toys,North,55,16,180,33.24,45.41,5,Snowy,1,46.78,Spring
2023-04-18,S005,P0013,Toys,North,270,36,29,34.94,96.29,0,Cloudy,1,91.78,Summer
2023-06-22,S005,P0008,Toys,South,476,231,102,242.48,92.56,20,Rainy,1,91.82,Spring
2023-04-02,S005,P0013,Toys,North,482,288,53,278.51,18.16,20,Cloudy,1,22.23,Autumn
2022-01-24,S005,P0005,Toys,South,476,93,133,88.34,29.29,10,Sunny,0,32.52,Summer
2022-11-26,S005,P0003,Toys,North,176,52,88,53.73,89.13,10,Sunny,1,92.78,Summer
2023-08-09,S005,P0006,Toys,South,325,204,39,221.75,96.87,15,Cloudy,0,95.91,Summer
2022-07-02,S005,P0004,Toys,North,165,43,136,46.36,56.81,10,Snowy,0,61.21,Spring
2022-07-18,S005,P0007,Toys,South,488,375,180,367.63,30.23,10,Sunny,0,33.53,Summer
2023-11-10,S005,P0001,Toys,East,237,86,52,77.28,27.67,0,Cloudy,1,26.19,Autumn
2023-04-06,S005,P0016,Toys,South,76,8,126,4.56,14.05,5,Cloudy,0,12.76,Spring
2023-09-04,S005,P0012,Toys,North,103,93,197,92.25,31.32,5,Rainy,1,28.99,Winter
2023-01-13,S005,P0007,Toys,North,462,254,98,271.24,63.85,20,Snowy,1,64.42,Summer
2023-07-16,S005,P0011,Toys,East,346,305,105,299.55,29.25,10,Sunny,0,26.05,Autumn
2023-05-01,S005,P0005,Toys,South,420,69,148,60.23,49.7,0,Cloudy,1,47.64,Autumn
2022-02-06,S005,P0020,Toys,South,400,162,43,170.42,25.44,0,Snowy,1,27.73,Summer
2023-03-07,S005,P0005,Toys,South,78,70,64,74.47,49.18,10,Sunny,1,50.72,Autumn
2023-05-12,S005,P0013,Toys,South,229,23,177,37.64,89.92,5,Rainy,0,84.99,Summer
2023-04-07,S005,P0012,Toys,South,228,64,31,69.95,56.64,0,Cloudy,0,54.64,Winter
2023-05-12,S005,P0018,Toys,West,392,362,191,359.27,57.47,0,Cloudy,0,59.08,Autumn
2022-06-17,S005,P0006,Toys,West,244,146,130,146.74,93.07,15,Cloudy,1,89.43,Summer
2022-07-20,S005,P0017,Toys,East,390,59,40,60.37,35.01,15,Sunny,0,35.95,Autumn
2022-12-08,S005,P0010,Toys,West,215,207,128,201.11,52.32,10,Cloudy,1,56.83,Winter
2023-11-15,S005,P0019,Toys,North,292,44,37,53.58,70.06,15,Cloudy,0,70.24,Autumn
2023-05-15,S005,P0018,Toys,East,380,334,153,324.21,91.48,5,Rainy,0,95.23,Winter
2023-01-28,S005,P0005,Toys,West,132,120,28,115.06,79.66,0,Cloudy,0,79.05,Spring
2023-08-01,S005,P0020,Toys,East,462,112,134,115.84,81.6,0,Sunny,0,81.48,Winter
2023-08-23,S005,P0013,Toys,East,53,2,21,13.59,34.69,15,Rainy,0,32.5,Winter
2022-06-20,S005,P0001,Toys,West,408,18,111,9.19,86.53,20,Cloudy,1,90.5,Spring
2023-11-07,S005,P0012,Toys,West,154,96,141,113.86,78.17,10,Sunny,0,80.53,Winter
2023-10-11,S005,P0007,Toys,West,139,19,145,17.08,52.47,15,Cloudy,0,49.65,Spring
2022-08-18,S005,P0009,Toys,North,341,245,46,248.33,52.12,20,Rainy,0,53.26,Spring
2022-12-20,S005,P0001,Toys,South,198,163,142,163.89,17.56,10,Snowy,0,15.3,Autumn
2023-05-16,S005,P0001,Toys,West,372,112,185,128.35,36.78,15,Rainy,0,41.15,Winter
2022-08-14,S005,P0014,Toys,South,255,52,77,62.27,72.07,10,Cloudy,1,76.83,Winter
2022-04-23,S005,P0002,Toys,East,453,349,141,353.96,76.93,5,Snowy,1,73.22,Autumn
2023-05-26,S005,P0002,Toys,East,210,187,176,199.22,25.42,15,Cloudy,1,28.99,Spring
2023-07-19,S005,P0003,Toys,South,240,45,73,38.27,84.4,0,Rainy,1,88.41,Spring
2023-03-06,S005,P0014,Toys,South,395,154,63,162.02,21.23,5,Cloudy,1,22.39,Spring
2022-02-11,S005,P0018,Toys,East,313,29,141,33.73,24.72,10,Snowy,1,20.0,Winter
2022-06-29,S005,P0003,Toys,East,156,125,28,132.78,78.95,10,Sunny,1,79.48,Autumn
2023-07-16,S005,P0017,Toys,South,139,109,149,109.45,67.98,10,Rainy,1,64.24,Autumn
2022-11-20,S005,P0018,Toys,South,432,181,64,195.51,44.72,10,Sunny,0,41.7,Autumn
2022-01-05,S005,P0015,Toys,South,361,264,75,258.32,85.81,10,Snowy,1,89.25,Summer
2023-04-14,S005,P0001,Toys,South,305,197,159,204.91,31.78,20,Snowy,1,29.23,Winter
2023-02-14,S005,P0004,Toys,East,166,157,160,160.2,82.73,5,Snowy,0,82.96,Winter
2023-02-04,S005,P0016,Toys,West,405,213,45,217.63,80.26,0,Snowy,1,82.2,Summer
2022-05-21,S005,P0018,Toys,West,325,221,91,226.33,48.22,5,Cloudy,0,48.63,Spring
2023-05-02,S005,P0008,Toys,North,381,52,175,53.19,39.97,15,Rainy,0,41.78,Winter
2022-09-09,S005,P0005,Toys,North,363,196,155,195.71,59.85,0,Cloudy,0,57.52,Winter
2022-10-20,S005,P0015,Toys,West,431,61,192,77.35,39.66,20,Sunny,1,39.87,Winter
2023-02-26,S005,P0011,Toys,West,390,177,185,171.08,62.83,10,Snowy,0,66.48,Autumn
2022-09-18,S005,P0020,Toys,North,86,67,195,75.95,10.53,10,Snowy,1,8.47,Autumn
2022-01-06,S005,P0019,Toys,North,244,149,129,150.77,50.18,15,Rainy,0,54.25,Spring
2023-03-17,S005,P0009,Toys,South,273,114,142,122.13,98.09,15,Sunny,1,102.59,Spring
2023-08-03,S005,P0011,Toys,South,368,145,76,135.6,20.57,20,Rainy,1,15.58,Winter
2022-12-07,S005,P0012,Toys,South,438,205,61,196.54,58.85,0,Sunny,1,57.75,Summer
2022-01-08,S005,P0012,Toys,West,314,8,78,1.3,44.41,15,Sunny,1,39.42,Autumn
2023-10-09,S005,P0003,Toys,West,438,428,140,427.03,58.21,5,Cloudy,0,59.47,Winter
2023-06-23,S005,P0018,Toys,West,131,26,39,35.15,24.89,0,Cloudy,1,22.97,Winter
2023-09-28,S005,P0008,Toys,West,219,21,138,36.08,53.24,15,Sunny,1,48.3,Winter
2023-04-22,S005,P0004,Toys,West,211,204,89,200.21,79.02,10,Sunny,1,79.93,Winter
2023-03-17,S005,P0012,Toys,West,320,222,61,215.31,24.36,15,Rainy,0,28.49,Autumn
2022-05-28,S005,P0002,Toys,West,251,18,163,34.85,36.6,0,Snowy,1,34.2,Winter
2022-10-10,S005,P0009,Toys,North,391,108,190,114.3,48.31,10,Snowy,0,49.65,Spring
2022-01-06,S005,P0005,Toys,East,121,14,87,33.09,52.41,20,Snowy,1,47.58,Winter
2022-04-20,S005,P0003,Toys,West,374,304,63,298.9,52.33,15,Cloudy,1,51.96,Autumn
2023-06-03,S005,P0001,Toys,East,144,2,40,20.01,97.69,5,Snowy,1,95.16,Autumn
